"","gene","decay60","synthesis60","halfLife60","decay20","synthesis20","halfLife20"
"2772","YBL010C",NA,NA,NA,NA,NA,NA
"2773","YBR053C",0.00148399105202598,0.0749377034739693,0.0207592500751012,0.000260066126048348,0.0483195553140233,0.118456570358927
"2774","YBL059C-A",0.00171862533461638,0.272033241153969,0.017925106035456,0.000901164510940931,0.330255582268741,0.0341852580568822
"2775","YBL042C",0.00113405301694895,0.318235875921936,0.0271649921986023,0.00127150186522559,0.205272103248767,0.0242284672958415
"2776","YBL039C",0.000949776462794993,1.03262743235897,0.032435570436819,0.000617559865671237,0.852420020948078,0.0498842995969882
"2777","YBR217W",0.00132554363804146,0.0508094297441744,0.0232406844060884,0.00060933473933355,0.0485374947247848,0.0505576645636747
"2778","YBL003C",0.00140734820862253,2.41843198648468,0.0218897790678061,0.00852117545889364,6.37601791314677,0.00361529245663715
"2779","YBR069C",0.00205152535302291,2.17871274014673,0.0150164078220269,0.00109257476106793,1.846212811861,0.0281962776882271
"2780","YBR056W-A",NA,NA,NA,NA,NA,NA
"2781","YBR009C",NA,NA,NA,NA,NA,NA
"2782","YBL038W",0.00107279691979891,0.27471524390395,0.0287160978836464,0.000966747994775258,0.326055878052687,0.0318661549077032
"2783","YBR081C",0.00128873498943768,0.332592350847262,0.023904481224384,0.000776047066292176,0.248808168998819,0.0396967435305288
"2784","YBR146W",NA,NA,NA,NA,NA,NA
"2785","YBR171W",NA,NA,NA,NA,NA,NA
"2786","YBL028C",0.00300661113789446,0.619417136544737,0.0102462672907524,NA,NA,NA
"2787","YBR264C",0.00306688488475416,0.0747134220130414,0.0100448965369919,NA,NA,NA
"2788","YBR043C",0.00165032259085864,0.186872343963835,0.0186669815518866,0.000675212058900071,0.146694458539063,0.0456249869239659
"2789","YBL059W",0.00153331454816347,0.0636781788943375,0.0200914687694827,0.00307761719038227,0.166712981027637,0.0100098678466224
"2790","YBR233W-A",0.00136657474058944,0.0657497655179386,0.0225428880274285,0.00141032196513529,0.0809627859801498,0.021843623030621
"2791","YBR126C",0.000800789646922885,0.448857606462393,0.0384702043496654,0.00051052158859656,0.162574897784872,0.0603432686224063
"2792","YBR057C",NA,NA,NA,NA,NA,NA
"2793","YBR086C",NA,NA,NA,NA,NA,NA
"2794","snR56",NA,NA,NA,NA,NA,NA
"2795","YBR281C",0.00149880386098466,0.185646166393034,0.0205540846004901,0.000901712691119905,0.182138742611938,0.0341644757377861
"2796","YBR159W",0.000957647579743413,0.286458953161144,0.0321689753202049,0.000316467583710276,0.222092493181759,0.0973450139728149
"2797","YBR118W",0.000104031379584676,12.0745688621054,0.296127394265159,0.000510075493650597,11.5693471993725,0.0603960428244419
"2798","YBL004W",0.000747114462171954,0.987511947258353,0.0412340316216894,0.000933129900318459,0.957467731475621,0.0330142045043312
"2799","YBR163W",0.00201036828323327,0.0842331887214907,0.0153238297754448,0.00126002545994084,0.0530281049414862,0.0244491419718346
"2800","YBL013W",NA,NA,NA,NA,NA,NA
"2801","YBR231C",NA,NA,NA,NA,NA,NA
"2802","YBL066C",NA,NA,NA,NA,NA,NA
"2803","YBR008C",0.00197555076754028,0.501417446185012,0.0155939001236483,0.00164085706600633,0.414616710985052,0.018774664775159
"2804","YBL015W",0.00251493693837263,1.25703921014911,0.012249428957115,0.000440297466613898,1.42142941700041,0.0699675644176131
"2805","YBR038W",NA,NA,NA,NA,NA,NA
"2806","YBL018C",0.00113119851412625,0.0733781598581628,0.0272335412162515,0.000708852075195087,0.0840271026936693,0.0434597604157981
"2807","YBR058C",NA,NA,NA,0.00402992808840493,0.518225062337745,0.00764443947445553
"2808","YBL084C",NA,NA,NA,NA,NA,NA
"2809","YBR077C",0.00273181458946772,0.144936300610885,0.0112769517656842,0.00118573460230584,0.109234325566736,0.0259809752522292
"2810","YBL087C",0.000713466418747116,0.709467394960325,0.0431786844464491,0.000341678355479913,0.678873588715138,0.0901624023416693
"2811","YBR098W",NA,NA,NA,NA,NA,NA
"2812","YBR239C",NA,NA,NA,NA,NA,NA
"2813","YBR168W",0.00126094369814649,0.0505523732360408,0.0244313377381588,0.000581601218552232,0.0477153140383001,0.0529684952086343
"2814","YBR003W",NA,NA,NA,NA,NA,NA
"2815","LSR1",0.000511387798741213,5.56902464479436,0.0602410566580791,1.25082795333286e-06,4.41828846949247,24.628919809583
"2816","YBL025W",NA,NA,NA,NA,NA,NA
"2817","YBR200W",0.00348917000622195,0.302248940522952,0.00882918897711633,NA,NA,NA
"2818","YBR248C",0.00140079311406254,0.421699583123271,0.0219922135888259,0.000550187510762994,0.363077647653376,0.0559928038270037
"2819","YBR145W",0.00109453567253914,0.0296674013979103,0.0281457627477356,0.000663953918744477,0.024453488536382,0.0463986136514931
"2820","YBL047C",0.00273921466787796,0.552302116643885,0.011246486710034,0.00161096240848924,0.293910343300247,0.0191230665569101
"2821","YBL014C",0.00119840454406072,0.281081740112614,0.0257062955167325,0.000826744819666462,0.201745923875313,0.0372624546600101
"2822","YBR062C",0.00205395487149926,0.114318596231423,0.0149986456789739,0.000718530254033896,0.0955896008473719,0.0428743830691457
"2823","YBL092W",NA,NA,NA,NA,NA,NA
"2824","YBR251W",0.00152580955730682,0.283427648901499,0.0201902925635071,0.00063553208837242,0.21823750930448,0.0484736206430024
"2825","YBR199W",0.000892012674467354,0.259878714862324,0.0345359906198813,0.000570655680555927,0.224462829111648,0.0539844645517388
"2826","YBR139W",NA,NA,NA,0.00375367696695504,0.176584374486565,0.00820703050087176
"2827","YBR054W",0.00252748430509723,0.261571834159974,0.0121886182620765,0.000668838954684154,0.219535686715464,0.0460597295394787
"2828","YBR072W",0.001962805723952,0.0296643242671831,0.0156951556551366,0.000210541401430026,0.0177833482054138,0.146320586587614
"2829","YBR111C",NA,NA,NA,NA,NA,NA
"2830","YBL001C",0.0014224118184407,0.231981004281933,0.021657962173002,0.000199936612440331,0.210982817009204,0.154081541055487
"2831","YBR110W",0.00163615772515282,0.205492711069169,0.0188285890074213,0.000662913117216547,0.191915782653131,0.0464714614300754
"2832","YBL111C",NA,NA,NA,0.00122248604532072,0.0882668687250426,0.0251999124866392
"2833","YBL036C",0.00108067382233945,0.193782841943342,0.0285067896726965,0.000429998203747188,0.177267020413022,0.0716434187160747
"2834","YBR033W",NA,NA,NA,0.00248890012233015,0.245943063217164,0.0123775723589013
"2835","YBR096W",0.000670182017449502,0.0881538646485625,0.0459674246042286,0.000757878731591808,0.0811239580156379,0.0406483782616717
"2836","YBR030W",0.00157733205955259,0.155346223806506,0.019530790090552,0.00101437231470322,0.1462984775519,0.0303700533932976
"2837","YBL076C",0.000541704632896638,1.50263059958736,0.0568696287375079,0.000336665604316531,1.14309535120323,0.0915048670349339
"2838","YBR256C",0.00125017309109041,0.296934866502276,0.0246418208628615,0.000290840380760209,0.259989437590282,0.105922503875482
"2839","YBR162W-A",0.00136032211985778,0.264282057598745,0.022646504756859,0.000892369364178186,0.342542778921506,0.0345221862099565
"2840","YBR297W",0.000926313723311453,0.163378145090949,0.0332571358741079,0.000523582642506475,0.160369956004904,0.0588379729525484
"2841","YBR189W",0.00342751722864096,2.60916607098458,0.00898800481607932,NA,NA,NA
"2842","YBR011C",0.00385940077023867,0.362224108323282,0.007982208428775,0.00150533952820456,0.196192974264347,0.0204648458244919
"2843","YBL041W",NA,NA,NA,NA,NA,NA
"2844","YBR089C-A",0.00200320060445802,0.218029991799245,0.0153786601749527,0.00314104446894204,0.443803713193196,0.00980773805109356
"2845","YBR296C",0.00213922510747055,1.41103919430118,0.0144007945917603,0.000606672663014953,1.54453465797654,0.0507795113185452
"2846","YBL040C",0.00128308280190895,0.270068285131917,0.0240097843353417,0.000398506586451117,0.203851894766335,0.0773049741349725
"2847","YBR165W",0.00139100751562733,0.0653713480067666,0.022146926606882,0.000795181147206034,0.0529235079724414,0.038741538914073
"2848","YBL026W",0.00138311981632975,0.273112560319039,0.0222732267982163,0.000966513929513427,0.307691977952928,0.0318738720855567
"2849","YBR082C",NA,NA,NA,NA,NA,NA
"2850","YBR280C",0.00313751851111277,0.10714351298776,0.00981876003252447,0.00105065049469765,0.0663900447747448,0.0293213980421579
"2851","YBR061C",NA,NA,NA,NA,NA,NA
"2852","YBR175W",0.00114077742184886,0.0605666801763451,0.0270048659521079,0.000556848393006027,0.0613942232706418,0.0553230318074859
"2853","YBR029C",NA,NA,NA,NA,NA,NA
"2854","YBL057C",0.00134931344679123,0.118525729539106,0.0228312712894696,0.000804657418944284,0.111054978265833,0.0382852884133451
"2855","YBR192W",0.00164528092705067,0.220311519263602,0.0187241831177388,0.000497768299227867,0.197542862000741,0.0618893196011208
"2856","YBR302C",0.0010940934796931,0.0429948433019466,0.0281571382427591,0.000846793681722518,0.0527301909654943,0.0363802210894562
"2857","YBR254C",0.00109431854232455,0.084525113211176,0.0281513473149971,0.00070335515045599,0.0920077608419789,0.0437994110631701
"2858","YBR204C",0.00114068061925273,0.087705290168377,0.0270071576901179,0.000413104164093746,0.0740420908122229,0.0745733014475952
"2859","YBR220C",0.000755116649558985,0.125157932203208,0.0407970627799187,0.000532381032555151,0.109289943143315,0.0578655877546284
"2860","YBR222C",NA,NA,NA,NA,NA,NA
"2861","YBR290W",0.00134270906933817,0.18258199629042,0.0229435713675522,0.000901655339707925,0.177858164387718,0.0341666488308038
"2862","YBR162C",NA,NA,NA,NA,NA,NA
"2863","YBL033C",NA,NA,NA,NA,NA,NA
"2864","YBR228W",0.00382289128271262,0.092074566983187,0.00805844034789299,NA,NA,NA
"2865","YBR263W",0.00042806189766957,0.266091290630332,0.0719674923788708,0.000748524175145358,0.345207035606322,0.0411563746117316
"2866","YBR272C",0.00128216438152081,0.164481668738723,0.024026982656997,0.000540663256373652,0.114862352103857,0.0569791658579613
"2867","YBR120C",NA,NA,NA,NA,NA,NA
"2868","YBR084C-A",NA,NA,NA,NA,NA,NA
"2869","YBR210W",0.00367612818246685,0.0995063407171111,0.00838015973032453,NA,NA,NA
"2870","YBR106W",0.00124155148100126,0.768279207557455,0.0248129391568811,0.000541810336349628,0.694344400659613,0.0568585338658812
"2871","YBR005W",0.00212263049561356,0.161244117490152,0.0145133792348135,0.00116786286969336,0.180275605127068,0.0263785604951277
"2872","YBR153W",NA,NA,NA,NA,NA,NA
"2873","YBR132C",NA,NA,NA,NA,NA,NA
"2874","YBR166C",0.000943140662367801,0.186207400263406,0.032663782389446,0.000587948508828621,0.174346731953419,0.0523966655168429
"2875","YBR161W",0.00142055468192806,0.0210605245806852,0.0216862763187738,0.00157413243001469,0.0262424058512442,0.019570488969554
"2876","YBR109C",NA,NA,NA,NA,NA,NA
"2877","YBR255W",0.00143663756550277,0.0945652280685164,0.0214435025910232,0.00087717218534926,0.0926396167271868,0.0351202898048502
"2878","YBR205W",0.00102993953292438,0.164526263767178,0.0299110194078565,0.000492347964730639,0.130423742136097,0.0625706686430072
"2879","YBL043W",NA,NA,NA,NA,NA,NA
"2880","YBR206W",0.000988146487705264,0.00881837999983117,0.0311760874946393,0.000872359498273605,0.0155506456321172,0.0353140436015035
"2881","YBR122C",0.00150575483570766,0.470431522460357,0.0204592013438507,0.000606139828353543,0.402771940742722,0.0508241496717012
"2882","YBR295W",0.00184274307933718,0.179705502478306,0.0167177626136035,0.000917001893393802,0.186622113351475,0.0335948503270866
"2883","YBR004C",NA,NA,NA,NA,NA,NA
"2884","YBR202W",NA,NA,NA,NA,NA,NA
"2885","YBR001C",0.00112520900919514,0.347208543249957,0.0273785057766785,0.000951616387255598,0.290371870473899,0.0323728571415883
"2886","YBL113C",NA,NA,NA,0.00370460182837611,0.280803428990472,0.00831574965013816
"2887","YBR288C",0.0017062375654176,0.18723776886651,0.018055247394978,0.00121638477649125,0.152789084188708,0.0253263128194383
"2888","YBR282W",0.00234812873473347,0.264087176877555,0.0131196134617877,0.00143865057771353,0.244967388868485,0.0214134980623169
"2889","YBL072C",0.00365527076211956,3.59468171347152,0.0084279779428313,NA,NA,NA
"2890","YBR103W",0.00120558905552814,0.183132937880793,0.0255531030386835,0.000451136331181351,0.152388902628262,0.0682865449509451
"2891","YBR107C",0.00168346943562666,0.0458480228876072,0.0182994360968319,0.00386725566659917,0.0784827558085553,0.00796599553122143
"2892","YBL024W",NA,NA,NA,NA,NA,NA
"2893","YBR188C",NA,NA,NA,NA,NA,NA
"2894","YBL075C",0.00162368882559368,0.100858905822395,0.0189731806197261,0.000743385729368221,0.0914872184996567,0.0414408565313747
"2895","YBR102C",NA,NA,NA,NA,NA,NA
"2896","YBR006W",0.00172536069842594,0.0604798274702086,0.0178551310380055,0.000660943601493323,0.050114379236194,0.046609939620591
"2897","YBL051C",NA,NA,NA,NA,NA,NA
"2898","YBR196C",0.000582964296839671,1.35959501196821,0.0528446450755668,0.000666552391238204,1.01181039069739,0.0462177343644253
"2899","YBR236C",0.00118446373426039,0.227852346456843,0.0260088514887763,0.000619986236904573,0.209322998819134,0.0496890729575364
"2900","YBR276C",0.00104584560591195,0.269617280576463,0.0294561082286686,0.000282267844517346,0.208339799181507,0.109139393510785
"2901","YBR036C",0.00184130430287822,0.581604858363803,0.0167308257033152,0.0013886378791452,0.470811110504127,0.022184719156
"2902","YBR291C",0.00145446212392434,0.0876956812728708,0.0211807106224942,0.00104451664190611,0.0585877248853856,0.0294935859537879
"2903","YBR137W",0.0011941974657026,0.158285608505278,0.0257968570885344,0.000727039383533524,0.143809266611875,0.0423725895129577
"2904","YBR079C",NA,NA,NA,NA,NA,NA
"2905","YBR017C",0.00122483759160635,0.337232644296017,0.0251515315739271,0.000588276375934777,0.267561440508396,0.0523674630130573
"2906","YBL023C",0.00137627863995153,0.244277854158462,0.0223839420768056,0.000460207822086492,0.236066673912074,0.0669404992260865
"2907","YBR127C",0.000920711328791924,0.525833893184691,0.0334595007086981,0.000781470481248913,0.44279875705102,0.0394212476317545
"2908","YBR035C",0.00114888084544703,0.167391460704071,0.02681439200619,0.00060689750666885,0.143052789257881,0.0507606985029668
"2909","YBL017C",0.0010819439568231,0.476700258422874,0.0284733244859342,0.000458870273774327,0.332802408053874,0.0671356222420511
"2910","YBL104C",0.0024289170436085,0.334964768665747,0.0126832414632211,0.000984391144922067,0.201329236202449,0.0312950208025883
"2911","YBR262C",NA,NA,NA,NA,NA,NA
"2912","YBR020W",0.00152047859811653,25.4590724844229,0.0202610818701301,0.00151940982378956,21.0179704973924,0.0202753338012421
"2913","YBR085C-A",0.00166443980840681,0.721530593984441,0.0185086545050299,0.00167338970044899,0.875794098642016,0.0184096635409875
"2914","YBR123C",0.00121641370566959,0.147816859808143,0.0253257105001641,0.00208504082361849,0.147488798091277,0.0147750303060045
"2915","YBR221C",NA,NA,NA,NA,NA,NA
"2916","YBL045C",0.00245237955297403,2.43324263945859,0.0125618978191448,0.00113830822327238,1.49957073208479,0.0270634444418382
"2917","YBR154C",0.00170140729538363,0.683987353998371,0.0181065059740875,0.00165670633695457,0.711125469394856,0.0185950525274442
"2918","YBR278W",0.00179620608156852,0.0809661932590184,0.017150894696514,0.000972895930121525,0.0789378219175458,0.0316647859287187
"2919","YBR273C",0.00163315514086461,0.192431271390716,0.0188632056975987,0.00102591218637999,0.167400468199331,0.0300284388539366
"2920","YBR048W",NA,NA,NA,NA,NA,NA
"2921","YBR104W",0.00087423947029738,0.0587655725009479,0.0352381039805268,0.00048923817092732,0.0526348606406232,0.062968392878724
"2922","YBL079W",0.0016197136918841,0.782010708990664,0.0190197449787466,0.00209664139064734,0.830452719571196,0.0146932811188604
"2923","YBR265W",NA,NA,NA,NA,NA,NA
"2924","YBR249C",0.00336025411757226,0.706000959527439,0.00916792012756378,NA,NA,NA
"2925","YBR203W",0.00218171766315824,0.409810860016064,0.0141203153269724,0.000973937493158593,0.564862116587519,0.0316309224920694
"2926","YBR184W",0.000872307600407951,0.0149197292314067,0.03531614460749,0.000579295485780549,0.0149705765724886,0.0531793223223736
"2927","YBR170C",0.00501588559685725,0.326666585730315,0.00614179505559735,0.00279821572391429,0.282028672069415,0.0110093518147793
"2928","YBR173C",NA,NA,NA,NA,NA,NA
"2929","YBR133C",0.00214770869366467,0.22267406067832,0.0143439105354898,0.00190901798796369,0.194596583033081,0.0161373761548892
"2930","YBR275C",0.00136718963181388,0.233960557096909,0.0225327494016672,0.00126295579794568,0.274083009605971,0.0243924145313158
"2931","YBL085W",NA,NA,NA,NA,NA,NA
"2932","YBL052C",0.000974032872404486,0.132071085068188,0.0316278251289108,0.000364047510038309,0.101531606716281,0.0846223102994936
"2933","YBR283C",0.00119831452192721,0.77227764651913,0.0257082266754764,0.000651390530006716,0.581689207744393,0.047293505108068
"2934","YBR094W",0.00112993875806596,0.195446979892128,0.027263903586199,0.000649670959305282,0.164733591979721,0.0474186831302455
"2935","YBR258C",0.0013711795067462,0.0316264835589727,0.022467183331323,0.00122643689276426,0.0490026067587377,0.0251187334138204
"2936","YBR201W",0.000946544009226124,0.092889406019108,0.0325463381078357,0.00104892994002726,0.0941485606270817,0.0293694937885166
"2937","YBR070C",0.00130074152105293,0.0624605335109455,0.0236838302303769,0.00108154383314185,0.0637274568867949,0.0284838583645081
"2938","YBR198C",0.00294751876591389,0.430817883257417,0.0104516862503056,0.0016366744062716,0.277789670520985,0.0188226450173424
"2939","YBL056W",0.0011818781602247,0.56063230909061,0.0260657505951061,0.000368034108944608,0.405726243884707,0.0837056691472485
"2940","YBL099W",NA,NA,NA,0.00443344835399799,4.01915523511254,0.00694866363570901
"2941","YBR257W",0.00105643881590624,0.0682295191612708,0.0291607435228449,NA,NA,NA
"2942","YBR242W",0.00372563943176222,0.324054275367003,0.00826879302800603,NA,NA,NA
"2943","YBL008W",0.00139019774391198,0.149153089458854,0.0221598268973815,0.000535828736857451,0.141258057642544,0.057493260885736
"2944","YBR181C",0.00061793245947493,1.78998053623723,0.0498542209360498,0.000362959598232336,1.78628747482887,0.0848759517815534
"2945","YBR052C",0.00215687886284554,0.245207859779327,0.0142829260784619,0.00050565985196213,0.12278569315209,0.0609234473306119
"2946","YBR093C",0.00275747888589554,0.0665382999910744,0.0111719953743961,NA,NA,NA
"2947","YBR049C",NA,NA,NA,NA,NA,NA
"2948","YBR056W",0.00112730624836156,0.179698136267181,0.0273275708379992,0.000281206893230907,0.112966910658025,0.10955116001699
"2949","YBL030C",NA,NA,NA,NA,NA,NA
"2950","YBR141C",0.00127253567301445,0.0596684227359019,0.0242087840926641,0.00153072192219007,0.0816435952653435,0.020125498244739
"2951","YBL005W",NA,NA,NA,NA,NA,NA
"2952","YBR151W",0.00139381304001597,0.213575621916797,0.0221023483593373,0.000178388849834263,0.118064802737286,0.172693200201926
"2953","YBL090W",0.00121309902566845,0.156131400944552,0.0253949106432135,0.00032604091445204,0.136661583052955,0.0944867346173248
"2954","YBL105C",0.00120870795968411,0.337982604795308,0.0254871667811892,0.000862172686778894,0.285683091398686,0.0357312889060706
"2955","YBL102W",0.00121800991724223,0.17676306895351,0.0252925209574407,0.000637182793189445,0.196713157597126,0.0483480434303889
"2956","YBL011W",0.00165595666356286,0.454203202881528,0.0186034707526333,0.000928186131487013,0.318403159450145,0.0331900470316937
"2957","YBR095C",0.0014862968524788,0.179292517291401,0.0207270447399802,0.000623955010052195,0.130939436462058,0.0493730170635905
"2958","YBR066C",0.00103764991023569,0.0227260968908885,0.0296887621290522,0.000397367009592052,0.0100893732042284,0.0775266708473022
"2959","YBR018C",NA,NA,NA,NA,NA,NA
"2960","YBR194W",NA,NA,NA,NA,NA,NA
"2961","YBR076C-A",NA,NA,NA,NA,NA,NA
"2962","YBR046C",0.00208295950931408,0.51262204722034,0.0147897936663994,0.000510199800079037,0.424823859218575,0.0603813277728597
"2963","YBR235W",0.00121901352488986,0.161495549476325,0.0252716977533151,0.000894101714602864,0.140875248621031,0.0344552983794503
"2964","YBR274W",0.00136890204397259,0.12966083492318,0.022504562319754,0.000363583592638195,0.079629268186435,0.0847302848147926
"2965","YBL006C",0.001845929696685,0.291661862396726,0.0166889028404188,0.00117663796789151,0.319018048476409,0.0261818351938991
"2966","YBR185C",NA,NA,NA,0.00239036899868436,0.161587934894512,0.0128877764793534
"2967","YBR037C",0.00137515219205344,0.109027596276335,0.0224022777524123,0.000396990917573718,0.0688018710119171,0.0776001162608443
"2968","YBR015C",NA,NA,NA,NA,NA,NA
"2969","YBR016W",NA,NA,NA,NA,NA,NA
"2970","YBR269C",NA,NA,NA,NA,NA,NA
"2971","YBR055C",0.00116631502792307,0.200447113897681,0.026413568050374,0.000646506401179414,0.147996136971495,0.0476507909311026
"2972","YBR088C",NA,NA,NA,NA,NA,NA
"2973","YBL019W",0.0011181874093254,0.0912148097803352,0.0275504276843945,0.000590244452622696,0.0830044298129109,0.0521928519977338
"2974","YBR112C",NA,NA,NA,NA,NA,NA
"2975","YBR164C",0.000929155115663053,0.168638356314712,0.0331554342637784,0.000349789488411541,0.144121728571594,0.0880716613244097
"2976","YBL020W",0.00139543647752576,0.252221892794287,0.0220766346977275,0.000917346155597869,0.231693385677144,0.0335822428319242
"2977","YBR208C",NA,NA,NA,0.000417990025876661,0.0710585296463299,0.0737016183427067
"2978","YBR172C",0.00341168252964977,0.83925022819829,0.00902972099264532,NA,NA,NA
"2979","YBL097W",0.000959389040232307,0.0909021029520356,0.0321105829505414,0.000754095331926283,0.0897239160211691,0.0408523167482375
"2980","YBR183W",0.00133796527081121,0.0472992491010915,0.0230249185313619,0.000780536898306662,0.0445596684130432,0.039468398515244
"2981","YBR213W",NA,NA,NA,NA,NA,NA
"2982","YBR286W",NA,NA,NA,0.0016151640696373,0.372628486426112,0.0190733201272473
"2983","YBR268W",0.00137825308534098,0.152971128143678,0.0223518754907037,0.000446977547004894,0.155379898634667,0.0689218990185261
"2984","YBR058C-A",0.00109787898057,0.18758998451886,0.0280600520671464,0.000534167053856595,0.217997321406372,0.0576721105051348
"2985","YBR287W",NA,NA,NA,NA,NA,NA
"2986","YBL061C",0.00130290036739444,0.167503940424389,0.0236445872064854,0.000790391205819493,0.199865549966348,0.0389763210058479
"2987","YBR267W",NA,NA,NA,NA,NA,NA
"2988","YBR114W",0.00199690144113467,0.0887619711057473,0.0154271716788962,0.00130306970993391,0.0466664152851112,0.0236415144357721
"2989","YBL032W",NA,NA,NA,NA,NA,NA
"2990","YBR219C",0.000506877162306942,0.013517440208843,0.0607771342824176,0.00157043584828457,0.0228729296038956,0.0196165551059411
"2991","YBR299W",0.000997253650806583,0.0222937100414566,0.0308913798744214,NA,NA,NA
"2992","YBR191W",0.000763858239782521,1.01568813129873,0.0403301813789307,0.00162815998181504,1.42821514810396,0.0189210775982082
"2993","YBR125C",0.00191583170663996,0.172462313640221,0.0160799830441523,0.0025896124928181,0.268275762580664,0.0118961973822945
"2994","YBL069W",0.00207370946749656,0.0940534240535105,0.0148557654006423,0.000743620446659159,0.0729382483055003,0.0414277760874158
"2995","YBR074W",0.00105136269951539,0.32030713193088,0.0293015354001237,0.000402132182164529,0.243843049117127,0.0766079978787064
"2996","YBR187W",0.000989927710757021,0.25528915649733,0.0311199909078828,0.000594409293271352,0.227975109973021,0.0518271529515882
"2997","YBL021C",0.00388809310819563,0.259793444331246,0.00792330340373879,NA,NA,NA
"2998","YBL049W",0.00279903165393598,0.0126435730772925,0.0110061425403674,0.00109573468149781,0.0155871643805921,0.0281149642138814
"2999","YBL035C",NA,NA,NA,NA,NA,NA
"3000","YBL095W",0.00145345439036707,0.165650808709438,0.0211953959906781,0.000508071615988237,0.120917365964924,0.0606342499537172
"3001","YBR073W",0.00143441986511135,0.0585709807166836,0.0214766555507988,0.000505485512766583,0.0605403066758009,0.0609444594952126
"3002","YBR260C",NA,NA,NA,0.00269667865789632,0.266251536836882,0.0114238829561739
"3003","YBR078W",NA,NA,NA,0.00312303200385169,1.07032973011624,0.00986430536742037
"3004","YBR063C",0.000862009280302671,0.0571284407208326,0.035738062294878,0.000661787080291603,0.0527594845873995,0.0465505330576196
"3005","YBR028C",0.00148125312251201,0.226490868379441,0.0207976212100576,0.000962557621503056,0.18469562902373,0.0320048801962782
"3006","YBR129C",0.00148974787244294,0.135162753525086,0.0206790302762454,0.000478086172711235,0.090951168935591,0.0644372147044441
"3007","YBL050W",0.00105997090209161,0.195591019133517,0.0290635726862219,0.000835246223368118,0.203871133046225,0.036883185456371
"3008","YBR080C",NA,NA,NA,NA,NA,NA
"3009","YBL058W",0.00240164275053155,0.73647034803051,0.0128272788912512,0.0018231094620872,0.718719934788574,0.0168978012559656
"3010","YBL101C",NA,NA,NA,NA,NA,NA
"3011","YBR140C",NA,NA,NA,NA,NA,NA
"3012","YBR021W",NA,NA,NA,NA,NA,NA
"3013","YBR024W",0.00164208556613785,0.0602380554093074,0.0187606188090893,0.000477839651441596,0.0402367884561589,0.0644704583750625
"3014","YBL005W-B",0.000716267031927282,0.130120656082509,0.043009855242573,0.0018687027137667,0.178082568397456,0.0164855228877598
"3015","YBR012W-B",0.00165036608879343,0.118304812608287,0.0186664895548976,0.000666005386124056,0.0837796492186759,0.0462556940229932
"3016","YBL100W-B",NA,NA,NA,0.00138154320363788,0.0281841337437719,0.0222986449335062
"3017","YNR017W",NA,NA,NA,NA,NA,NA
"3018","YNL306W",0.00124563073810928,0.165288486637718,0.0247316804376396,0.00038753799972913,0.157076115253999,0.0794929565094314
"3019","YNL288W",NA,NA,NA,NA,NA,NA
"3020","YNL191W",NA,NA,NA,NA,NA,NA
"3021","YNL097C",NA,NA,NA,NA,NA,NA
"3022","YNL137C",0.00092327469309899,0.335061670057102,0.0333666043144939,0.000327539479870843,0.261533359662035,0.0940544369502193
"3023","YNL331C",0.00196798761534437,0.0321681676419707,0.0156538288747458,0.000720598313020986,0.0332309402297449,0.0427513370508302
"3024","YNL030W",NA,NA,NA,NA,NA,NA
"3025","YNL297C",0.00445279252663477,0.783441093209273,0.00691847670286629,NA,NA,NA
"3026","YNL102W",0.00232314687136386,0.342791832956225,0.0132606946801147,0.00216617956009071,0.43790254183752,0.0142216009816517
"3027","YNR026C",0.00150890642677562,0.206907580596397,0.0204164690477529,0.00158116021097716,0.23179291686669,0.0194835040398476
"3028","YNL152W",NA,NA,NA,NA,NA,NA
"3029","YNL099C",NA,NA,NA,NA,NA,NA
"3030","YNL182C",0.00132081949623316,0.327394337241369,0.0233238087763521,0.000888139507289472,0.314801023275611,0.0346866017167042
"3031","YNL180C",NA,NA,NA,NA,NA,NA
"3032","YNR001C",0.00186331437918728,3.66189065506463,0.0165331957410518,0.00118804790578614,3.90765565375244,0.0259303864837293
"3033","YNL091W",NA,NA,NA,NA,NA,NA
"3034","YNL157W",NA,NA,NA,NA,NA,NA
"3035","YNL315C",0.00152495538365374,0.231348686066236,0.0202016017572976,0.000500464808827354,0.179226320661732,0.0615558593028809
"3036","YNL221C",0.00150663260648198,0.316244011693782,0.0204472817232821,0.00164516779502344,0.371356775406831,0.0187254707096797
"3037","YNR052C",0.00231391424521071,0.338689580001705,0.0133136054726239,0.00143970757653041,0.255502799141142,0.0213977767849644
"3038","YNL061W",0.0011575027123411,0.674502496206505,0.026614660190223,0.000786417973006951,0.544924548668764,0.0391732417310197
"3039","YNL284C",0.00129234452891159,0.351431618758897,0.0238377156161019,0.000240712637165788,0.303955245083338,0.127980573520958
"3040","YNR040W",0.00294264883602325,0.147986981857243,0.0104689832443114,0.00412071269910526,0.244984532863458,0.00747602262222962
"3041","YNL246W",0.00150177585625223,0.118199740760555,0.0205134083291893,0.00107930846175807,0.116490040883877,0.0285428516960197
"3042","YNL121C",0.00146376043136087,0.738976959276377,0.0210461634965625,0.000983272138918386,0.565048952340607,0.031330635882867
"3043","YNR055C",0.00140232933092066,0.227205293003421,0.0219681216665379,0.000917757519015949,0.182427140887972,0.0335671903742632
