"","TBP","TFIIA","TFIIB","TFIIE","TFIIF"
"YBR085C-A",2.9127527350411,5.05743785414047,2.864470119,8.070725514,5.99105896115469
"YDR228C",2.9127527350411,5.05743785414047,4.961396923,14.75746141,5.99105896115469
"YGR033C",2.9127527350411,5.05743785414047,3.988298075,8.77343409700929,5.99105896115469
"YKL114C",2.9127527350411,5.05743785414047,6.798798244,9.207929762,5.99105896115469
"YEL075C",2.9127527350411,5.05743785414047,1.95181029,8.77343409700929,5.99105896115469
"YKR054C",2.9127527350411,5.05743785414047,2.774679621,2.417969779,5.99105896115469
"YLR016C",2.9127527350411,5.05743785414047,21.43635334,14.16520057,5.99105896115469
"YMR238W",2.9127527350411,5.05743785414047,4.678607086,3.691493912,5.99105896115469
"YNL267W",2.9127527350411,5.05743785414047,6.75166079,9.292629873,5.99105896115469
"YPR202W",2.9127527350411,5.05743785414047,11.09830068,4.623367741,5.99105896115469
"YOL110W",2.9127527350411,5.05743785414047,2.413732632,5.635487789,5.99105896115469
"YPR145W",2.9127527350411,5.05743785414047,2.643931168,8.77343409700929,7.070772301
"YBL014C",2.9127527350411,5.05743785414047,5.879977112,5.079294807,5.99105896115469
"YKL092C",2.9127527350411,5.05743785414047,4.306409431,3.596193722,5.99105896115469
"YDL130W",2.9127527350411,5.05743785414047,4.227187821,8.77343409700929,5.99105896115469
"YBR157C",2.9127527350411,5.05743785414047,20.82331882,3.66053659,5.99105896115469
"YDR139C",2.9127527350411,5.05743785414047,5.765472811,4.937018801,5.99105896115469
"YHR188C",2.9127527350411,5.05743785414047,1.555193429,12.64059527,5.99105896115469
"YFL014W",2.9127527350411,5.05743785414047,15.46098817,23.52638439,5.971215296
"YJR144W",2.9127527350411,5.05743785414047,5.152281307,7.149950934,5.99105896115469
"YHR147C",2.9127527350411,5.05743785414047,9.707068776,7.246088461,5.99105896115469
"YNL199C",2.9127527350411,5.05743785414047,2.765886917,8.137648569,5.99105896115469
"YOL147C",2.9127527350411,5.05743785414047,9.768945066,10.6413627,5.99105896115469
"YBR137W",2.9127527350411,5.05743785414047,11.9859045,8.020079876,5.99105896115469
"YNL228W",2.9127527350411,5.05743785414047,2.597121559,7.303050204,5.99105896115469
"YOL146W",2.9127527350411,5.05743785414047,9.768945066,10.6413627,5.99105896115469
"YCR072C",2.9127527350411,5.05743785414047,2.825795222,9.633675894,5.99105896115469
"YLR167W",2.9127527350411,5.05743785414047,1.41542173,8.77343409700929,5.490429129
"YPL233W",2.9127527350411,5.05743785414047,13.0505192,8.77343409700929,6.507671814
"YCL061C",2.9127527350411,5.05743785414047,50.20979119,4.717845525,5.99105896115469
"YCR093W",2.9127527350411,5.05743785414047,2.283940094,9.973801117,5.99105896115469
"YGR109C",2.9127527350411,5.05743785414047,32.02298525,7.768611665,5.99105896115469
"YNR041C",2.9127527350411,5.05743785414047,3.549885595,7.78650868,5.99105896115469
"YGL226C-A",2.9127527350411,5.05743785414047,3.522329918,3.303457068,5.99105896115469
"YML022W",2.9127527350411,5.05743785414047,10.45396596,8.900853263,6.836686373
"YMR012W",2.9127527350411,5.05743785414047,3.282665399,9.213647728,5.99105896115469
"YGR268C",2.9127527350411,5.05743785414047,16.36177214,8.77343409700929,2.037206655
"YJL077C",2.9127527350411,5.05743785414047,4.035308502,10.61690732,7.36196032
"YDR158W",2.9127527350411,5.05743785414047,11.48930552,13.78688478,5.99105896115469
"YDR309C",2.9127527350411,5.05743785414047,12.38503188,8.019242778,5.99105896115469
"YLL038C",2.9127527350411,5.05743785414047,11.48431184,11.09025453,5.99105896115469
"YBR094W",2.9127527350411,5.05743785414047,1.149089556,8.77343409700929,5.99105896115469
"YBR155W",2.9127527350411,5.05743785414047,22.11115211,8.77343409700929,5.99105896115469
"YDR275W",2.9127527350411,5.05743785414047,26.95420976,3.467779587,5.99105896115469
"YER050C",2.9127527350411,5.05743785414047,4.341228916,9.262438669,5.99105896115469
"YGL153W",2.9127527350411,5.05743785414047,5.680487286,8.77343409700929,5.99105896115469
"YGR162W",2.9127527350411,5.05743785414047,12.66702293,7.679997847,5.99105896115469
"YCL050C",2.9127527350411,5.05743785414047,7.200786214,12.84934607,5.99105896115469
"YDL193W",2.9127527350411,5.05743785414047,25.36550234,10.87185851,5.99105896115469
"YLR072W",2.9127527350411,5.05743785414047,13.00903783,3.733349349,5.99105896115469
"YER055C",2.9127527350411,5.05743785414047,2.496033876,13.92334547,5.99105896115469
"YOL139C",2.9127527350411,5.05743785414047,7.240888478,18.27410657,6.939237675
"YKL006C-A",2.9127527350411,5.05743785414047,2.890559217,8.77343409700929,2.681466957
"YBR031W",2.9127527350411,5.05743785414047,1.575293113,24.0983914,5.99105896115469
"YJL030W",2.9127527350411,5.05743785414047,10.36924085,7.024292751,5.99105896115469
"YNR027W",2.9127527350411,5.05743785414047,7.623166614,5.087113058,5.99105896115469
"YOL078W",2.9127527350411,5.05743785414047,2.215023594,3.934758955,5.99105896115469
"YOR063W",2.9127527350411,5.05743785414047,5.375744725,16.60671426,7.649961326
"YPL239W",2.9127527350411,5.05743785414047,5.951129617,8.77343409700929,5.99105896115469
"YCL008C",2.9127527350411,5.05743785414047,9.356299017,15.06771548,5.99105896115469
"YLR399C",2.9127527350411,5.05743785414047,3.141841858,8.77343409700929,7.45783134
"YBR057C",2.9127527350411,5.05743785414047,22.78564728,2.422649822,5.99105896115469
"YOR298C-A",2.9127527350411,5.05743785414047,3.894192424,8.77343409700929,5.99105896115469
"YLR289W",2.9127527350411,5.05743785414047,3.478379152,7.490188502,5.99105896115469
"YNL209W",2.9127527350411,5.05743785414047,3.008044704,16.6814335,7.032529859
"YIR024C",2.9127527350411,5.05743785414047,2.231631382,8.77343409700929,5.99105896115469
"YGL054C",2.9127527350411,5.05743785414047,4.755925185,11.85343783,5.99105896115469
"YKL013C",2.9127527350411,5.05743785414047,6.520613862,10.53112979,8.164339339
"YMR235C",2.9127527350411,5.05743785414047,4.497046284,9.710631999,6.258189805
"YDR140W",2.9127527350411,5.05743785414047,5.765472811,4.937018801,5.99105896115469
"YBL042C",2.9127527350411,5.05743785414047,5.072531392,15.60769107,5.99105896115469
"YOR144C",2.9127527350411,5.05743785414047,36.92263309,6.560518962,5.99105896115469
"YKL073W",2.9127527350411,5.05743785414047,4.580329851,14.11760698,5.99105896115469
"YML012W",2.9127527350411,5.05743785414047,3.990890925,10.94469363,5.99105896115469
"YCR028C-A",2.9127527350411,5.05743785414047,2.657243159,5.494592826,5.99105896115469
"YJR032W",2.9127527350411,5.05743785414047,3.832420378,8.601665818,5.99105896115469
"YJR101W",2.9127527350411,5.05743785414047,10.5527291,8.77343409700929,5.99105896115469
"YML012C-A",2.9127527350411,5.05743785414047,3.990890925,10.94469363,5.99105896115469
"YKR086W",2.9127527350411,5.05743785414047,1.980486183,3.350394962,5.99105896115469
"YML088W",2.9127527350411,5.05743785414047,5.091688965,4.735514781,5.99105896115469
"YOR174W",2.9127527350411,5.05743785414047,9.531236545,8.77343409700929,5.99105896115469
"YDL167C",2.9127527350411,5.05743785414047,1.32180585,10.92091178,8.285907672
"YIR008C",2.9127527350411,5.05743785414047,6.787472365,1.781028642,5.99105896115469
"YKL075C",2.9127527350411,5.05743785414047,8.568975363,3.765619115,5.99105896115469
"YBL079W",2.9127527350411,5.05743785414047,1.364272274,8.77343409700929,5.99105896115469
"YBL015W",2.9127527350411,5.05743785414047,2.091964795,9.357998294,5.99105896115469
"YDR316W",2.9127527350411,5.05743785414047,3.022464562,6.688103558,2.253662125
"YER058W",2.9127527350411,5.05743785414047,16.03371189,8.77343409700929,1.400606364
"YBR227C",2.9127527350411,5.05743785414047,48.09292886,5.230391527,5.99105896115469
"YGR159C",2.9127527350411,5.05743785414047,1.445261669,14.67460734,5.99105896115469
"YGR193C",2.9127527350411,5.05743785414047,4.965840188,2.388716157,5.99105896115469
"YKR006C",2.9127527350411,5.05743785414047,2.197183873,4.870009166,6.379945481
"YLR364C-A",2.9127527350411,5.05743785414047,3.04184087,15.41630111,7.352931023
"YOR276W",2.9127527350411,5.05743785414047,5.447833371,9.989238253,1.440669917
"YLR291C",2.9127527350411,5.05743785414047,9.435705041,5.62388882,6.066940447
"YML099C",2.9127527350411,5.05743785414047,7.293980035,6.063031073,5.99105896115469
"YBR143C",2.9127527350411,5.05743785414047,4.015783475,16.80513713,5.99105896115469
"YJL029C",2.9127527350411,5.05743785414047,1.894222782,9.574849164,5.99105896115469
"YPL137C",2.9127527350411,5.05743785414047,1.267726451,2.852254058,5.99105896115469
"YNR052C",2.9127527350411,5.05743785414047,13.52464803,20.22149765,5.99105896115469
"YBR205W",2.9127527350411,5.05743785414047,2.365001702,5.140797996,6.399682982
"YHR042W",2.9127527350411,5.05743785414047,3.352615442,8.77343409700929,6.971577663
"YAL020C",2.9127527350411,5.05743785414047,7.41253269,8.185553801,5.99105896115469
"YBL036C",2.9127527350411,5.05743785414047,7.028765064,13.34952907,5.99105896115469
"YNL309W",2.9127527350411,5.05743785414047,5.795004553,4.931025858,5.99105896115469
"YNL185C",2.9127527350411,5.05743785414047,24.47686946,7.226911327,5.99105896115469
"YHR099W",2.9127527350411,5.05743785414047,15.92692879,8.77343409700929,5.99105896115469
"YJR057W",2.9127527350411,5.05743785414047,6.815973452,6.337653991,5.99105896115469
"YLR238W",2.9127527350411,5.05743785414047,4.255088134,8.77343409700929,5.99105896115469
"YGL196W",2.9127527350411,5.05743785414047,18.14227026,8.12885361,5.99105896115469
"YMR277W",2.9127527350411,5.05743785414047,4.247187409,4.110299005,5.99105896115469
"YOR073W",2.9127527350411,5.05743785414047,3.799997183,2.900867029,5.99105896115469
"YAL039C",2.9127527350411,5.05743785414047,3.930016547,2.557382774,5.99105896115469
"YHR005C",2.9127527350411,5.05743785414047,8.298676168,8.77343409700929,5.99105896115469
"YJL159W",2.9127527350411,5.05743785414047,8.425729652,8.77343409700929,5.99105896115469
"YLR129W",2.9127527350411,5.05743785414047,2.09397889,10.33398775,5.99105896115469
"YMR215W",2.9127527350411,5.05743785414047,9.893840184,10.91684965,5.99105896115469
"YPL014W",2.9127527350411,5.05743785414047,4.547380085,3.46167752,5.99105896115469
"YBR056W",2.9127527350411,5.05743785414047,15.58429984,8.77343409700929,5.99105896115469
"YGR094W",2.9127527350411,5.05743785414047,3.615099206,11.05545952,5.99105896115469
"YAL024C",2.9127527350411,5.05743785414047,3.158831135,8.77343409700929,5.99105896115469
"YIL084C",2.9127527350411,5.05743785414047,8.026098129,7.841050285,5.99105896115469
"YGL146C",2.9127527350411,5.05743785414047,7.628955611,8.77343409700929,5.99105896115469
"YHR039C-A",2.9127527350411,5.05743785414047,6.095557898,12.12745281,5.99105896115469
"YBR106W",2.9127527350411,5.05743785414047,1.453319266,7.917390545,5.99105896115469
"YDR159W",2.9127527350411,5.05743785414047,2.010677601,10.46256025,5.99105896115469
"YIL041W",2.9127527350411,5.05743785414047,3.053198009,4.670184121,6.404420377
"YGL135W",2.9127527350411,5.05743785414047,6.225337607,8.77343409700929,8.656447455
"YBR046C",2.9127527350411,5.05743785414047,4.046557371,8.77343409700929,5.99105896115469
"YDR060W",2.9127527350411,5.05743785414047,3.591150083,12.334168,5.99105896115469
"YER086W",2.9127527350411,5.05743785414047,5.848151531,11.0646732,5.99105896115469
"YHR169W",2.9127527350411,5.05743785414047,5.842566501,14.54797579,5.99105896115469
"YKL163W",2.9127527350411,5.05743785414047,21.82859933,8.77343409700929,5.99105896115469
"YPL225W",2.9127527350411,5.05743785414047,2.173844228,6.161194062,5.99105896115469
"YHR133C",2.9127527350411,5.05743785414047,11.91230342,4.829613881,5.99105896115469
"YLR078C",2.9127527350411,5.05743785414047,7.08939357,14.44344038,6.326892739
"YOR353C",2.9127527350411,5.05743785414047,6.703573218,9.545381571,5.99105896115469
"YHL030W-A",2.9127527350411,5.05743785414047,4.460879803,8.77343409700929,5.99105896115469
"YOR087W",2.9127527350411,5.05743785414047,2.811302867,8.77343409700929,5.99105896115469
"YDR090C",2.9127527350411,5.05743785414047,1.735466643,3.842376462,5.99105896115469
"YHL017W",2.9127527350411,5.05743785414047,6.866172632,1.954801063,2.427236596
"YML115C",2.9127527350411,5.05743785414047,10.40239982,3.767854935,5.99105896115469
"YPR187W",2.9127527350411,5.05743785414047,3.567549128,18.28663874,1.452374993
"YNL148C",2.9127527350411,5.05743785414047,46.98133422,5.019034595,5.99105896115469
"YGL059W",2.9127527350411,5.05743785414047,3.825571582,5.784970059,5.99105896115469
"YOR369C",2.9127527350411,5.05743785414047,2.227077142,25.54850094,6.568537818
"YFR009W",2.9127527350411,5.05743785414047,4.733459994,8.77343409700929,5.99105896115469
"YMR158W",2.9127527350411,5.05743785414047,2.215737332,2.93178575,5.99105896115469
"YNL067W",2.9127527350411,5.05743785414047,2.637266671,26.12306405,8.65189024
"YIR042C",2.9127527350411,5.05743785414047,21.14615957,1.241543269,5.99105896115469
"YHL018W",2.9127527350411,5.05743785414047,11.03274423,8.77343409700929,5.99105896115469
"YPR079W",2.9127527350411,5.05743785414047,12.72820943,12.62643046,5.99105896115469
"YGR171C",2.9127527350411,5.05743785414047,3.23109536,6.658905637,5.99105896115469
"YNL206C",2.9127527350411,5.05743785414047,3.674935241,5.258680031,5.99105896115469
"YDR379W",2.9127527350411,5.05743785414047,20.72711226,8.77343409700929,5.99105896115469
"YGL089C",2.9127527350411,5.05743785414047,3.148176572,8.77343409700929,5.99105896115469
"YDR238C",2.9127527350411,5.05743785414047,16.91177135,4.539526932,5.99105896115469
"YIR006C",2.9127527350411,5.05743785414047,3.918766594,6.017866435,5.99105896115469
"YLR361C",2.9127527350411,5.05743785414047,19.6409062,5.810944959,5.99105896115469
"YGR278W",2.9127527350411,5.05743785414047,3.682228443,3.22440658,5.99105896115469
"YDR064W",2.9127527350411,5.05743785414047,4.417507024,17.70424863,7.791661041
"YCL009C",2.9127527350411,5.05743785414047,2.505467566,9.651230391,5.99105896115469
"YEL015W",2.9127527350411,5.05743785414047,9.566443765,4.155876724,5.99105896115469
"YDR201W",2.9127527350411,5.05743785414047,7.790643431,12.8788356,5.99105896115469
"YJR106W",2.9127527350411,5.05743785414047,12.80691935,2.840568914,5.99105896115469
"YGR065C",2.9127527350411,5.05743785414047,17.68390753,1.608192618,5.99105896115469
"YGR277C",2.9127527350411,5.05743785414047,3.682228443,3.22440658,5.99105896115469
"YDL182W",2.9127527350411,5.05743785414047,4.166422346,11.22431464,5.99105896115469
"YLR404W",2.9127527350411,5.05743785414047,1.621428645,10.39272588,5.99105896115469
"YMR284W",2.9127527350411,5.05743785414047,8.781332568,7.51098303,5.99105896115469
"YDR415C",2.9127527350411,5.05743785414047,5.526647746,3.693324593,5.99105896115469
"YMR309C",2.9127527350411,5.05743785414047,4.362456119,7.326412199,6.471832144
"YKL088W",2.9127527350411,5.05743785414047,11.15119086,7.595141669,5.99105896115469
"YDL131W",2.9127527350411,5.05743785414047,15.51845004,8.968379723,6.184358244
"YPL080C",2.9127527350411,5.05743785414047,6.168480995,14.38324926,8.161251994
"YML010W",2.9127527350411,5.05743785414047,18.17732034,6.758520424,5.99105896115469
"YDR101C",2.9127527350411,5.05743785414047,1.486851548,6.83881831,5.99105896115469
"YFR035C",2.9127527350411,5.05743785414047,4.831589986,8.77343409700929,5.99105896115469
"YMR237W",2.9127527350411,5.05743785414047,11.76153597,10.14579261,5.99105896115469
"YLR166C",2.9127527350411,5.05743785414047,13.18121599,8.77343409700929,5.99105896115469
"YLR288C",2.9127527350411,5.05743785414047,3.478379152,7.490188502,5.99105896115469
"YMR272C",2.9127527350411,5.05743785414047,1.895397978,8.100806492,5.99105896115469
"YKL033W-A",2.9127527350411,5.05743785414047,1.486586157,10.25369517,5.99105896115469
"YLR192C",2.9127527350411,5.05743785414047,3.49597302,15.03054424,1.661077303
"YOR103C",2.9127527350411,5.05743785414047,2.760634894,8.77343409700929,5.99105896115469
"YIL069C",2.9127527350411,5.05743785414047,5.809394606,20.63320072,8.247956854
"YPL037C",2.9127527350411,5.05743785414047,4.645013832,8.77343409700929,5.99105896115469
"YGR147C",2.9127527350411,5.05743785414047,9.372091913,7.228490445,5.99105896115469
"YPR166C",2.9127527350411,5.05743785414047,9.590123516,5.445447891,5.99105896115469
"YHR189W",2.9127527350411,5.05743785414047,1.555193429,12.64059527,5.99105896115469
"YBR228W",2.9127527350411,5.05743785414047,48.09292886,5.230391527,5.99105896115469
"YLR017W",2.9127527350411,5.05743785414047,21.43635334,14.16520057,5.99105896115469
"YIL076W",2.9127527350411,5.05743785414047,2.782640433,8.77343409700929,5.99105896115469
"YDR256C",2.9127527350411,5.05743785414047,6.656719969,8.77343409700929,5.99105896115469
"YDR424C",2.9127527350411,5.05743785414047,1.09094025,8.77343409700929,5.99105896115469
"YFL042C",2.9127527350411,5.05743785414047,31.88946198,8.77343409700929,5.99105896115469
"YGL147C",2.9127527350411,5.05743785414047,4.67014064,12.59702904,8.407833394
"YOR213C",2.9127527350411,5.05743785414047,9.37573621,2.940446964,5.99105896115469
"YGR034W",2.9127527350411,5.05743785414047,7.02388856,8.77343409700929,7.660805466
"YHR203C",2.9127527350411,5.05743785414047,3.636672296,8.77343409700929,8.261644535
"YJL180C",2.9127527350411,5.05743785414047,13.47755985,12.00951881,5.99105896115469
"YLR055C",2.9127527350411,5.05743785414047,2.64009629,2.191409457,5.99105896115469
"YNL316C",2.9127527350411,5.05743785414047,25.13114564,4.023478407,5.99105896115469
"YBR200W",2.9127527350411,5.05743785414047,4.46872552,13.27649226,5.99105896115469
"YJL150W",2.9127527350411,5.05743785414047,4.254716436,9.785306865,5.99105896115469
"YPL108W",2.9127527350411,5.05743785414047,5.25965314,6.540406706,5.99105896115469
"YBR259W",2.9127527350411,5.05743785414047,9.837484408,16.30194829,5.99105896115469
"YDR315C",2.9127527350411,5.05743785414047,3.022464562,6.688103558,2.253662125
"YDR423C",2.9127527350411,5.05743785414047,12.1113557,8.77343409700929,5.943726034
"YGL095C",2.9127527350411,5.05743785414047,10.02321422,2.657469802,5.99105896115469
"YHR089C",2.9127527350411,5.05743785414047,8.438988904,13.04930047,2.239612329
"YDR014W",2.9127527350411,5.05743785414047,3.678961581,8.77343409700929,5.99105896115469
"YGL169W",2.9127527350411,5.05743785414047,1.526688651,11.06105621,5.99105896115469
"YMR186W",2.9127527350411,5.05743785414047,2.588807959,17.77297991,5.99105896115469
"YDR476C",2.9127527350411,5.05743785414047,4.10384192,2.567324755,7.079119051
"YFR025C",2.9127527350411,5.05743785414047,27.71486451,3.243855404,5.99105896115469
"YJR004C",2.9127527350411,5.05743785414047,3.737691636,8.77343409700929,5.99105896115469
"YJL076W",2.9127527350411,5.05743785414047,4.035308502,10.61690732,7.36196032
"YLR369W",2.9127527350411,5.05743785414047,10.49945782,5.767403631,5.99105896115469
"YML057W",2.9127527350411,5.05743785414047,10.28224248,6.095134609,5.99105896115469
"YKR085C",2.9127527350411,5.05743785414047,1.980486183,3.350394962,5.99105896115469
"YPL234C",2.9127527350411,5.05743785414047,26.70896799,8.77343409700929,5.99105896115469
"YBL087C",2.9127527350411,5.05743785414047,5.901598395,17.00997817,8.252941841
"YIL030C",2.9127527350411,5.05743785414047,3.94070274,6.119738246,5.99105896115469
"YKL093W",2.9127527350411,5.05743785414047,11.02260881,8.77343409700929,5.99105896115469
"YHR098C",2.9127527350411,5.05743785414047,4.858883997,5.734026166,5.99105896115469
"YPR001W",2.9127527350411,5.05743785414047,1.898056681,6.190195714,5.99105896115469
"YGL226W",2.9127527350411,5.05743785414047,3.522329918,3.303457068,5.99105896115469
"YML042W",2.9127527350411,5.05743785414047,9.145960897,8.77343409700929,5.99105896115469
"YNL131W",2.9127527350411,5.05743785414047,14.0751034,10.87862958,5.99105896115469
"YDR091C",2.9127527350411,5.05743785414047,2.322686154,10.27903236,8.45190883
"YHL033C",2.9127527350411,5.05743785414047,1.745879458,17.15220621,8.437075797
"YEL040W",2.9127527350411,5.05743785414047,10.23800719,12.27309016,5.99105896115469
"YKR095W-A",2.9127527350411,5.05743785414047,1.740523265,8.77343409700929,5.99105896115469
"YPL187W",2.9127527350411,5.05743785414047,13.4161968,6.665222609,5.99105896115469
"YER057C",2.9127527350411,5.05743785414047,10.50803063,8.77343409700929,5.99105896115469
"YHL019C",2.9127527350411,5.05743785414047,11.03274423,8.77343409700929,5.99105896115469
"YJR119C",2.9127527350411,5.05743785414047,19.1356789,8.053415143,1.922791573
"snR10",2.9127527350411,5.05743785414047,3.86628476,23.5443991,9.049759027
"YHR018C",2.9127527350411,5.05743785414047,11.83612258,15.46561311,5.99105896115469
"YJR085C",2.9127527350411,5.05743785414047,5.748467528,4.507299131,5.99105896115469
"YNL040W",2.9127527350411,5.05743785414047,5.42647633,3.536745292,5.99105896115469
"YOL010W",2.9127527350411,5.05743785414047,1.740494247,6.501271634,5.99105896115469
"YLR172C",2.9127527350411,5.05743785414047,4.420870047,9.785106085,5.99105896115469
"YMR180C",2.9127527350411,5.05743785414047,11.45254172,8.77343409700929,5.99105896115469
"YGL041W-A",2.9127527350411,5.05743785414047,6.442796287,3.504590687,5.99105896115469
"YMR098C",2.9127527350411,5.05743785414047,9.440359678,10.82374179,5.99105896115469
"YNL270C",2.9127527350411,5.05743785414047,4.153203875,8.77343409700929,5.99105896115469
"YAL033W",2.9127527350411,5.05743785414047,9.516056162,5.99258161,5.99105896115469
"YDR302W",2.9127527350411,5.05743785414047,22.54670724,6.050268183,5.99105896115469
"YDR393W",2.9127527350411,5.05743785414047,4.175352107,4.601379578,5.99105896115469
"YGL154C",2.9127527350411,5.05743785414047,5.680487286,8.77343409700929,5.99105896115469
"YIL021W",2.9127527350411,5.05743785414047,3.814435059,12.36476039,5.99105896115469
"YOR040W",2.9127527350411,5.05743785414047,6.373795511,8.77343409700929,5.99105896115469
"YCR087C-A",2.9127527350411,5.05743785414047,4.894407686,8.77343409700929,5.99105896115469
"YAR002W",2.9127527350411,5.05743785414047,4.647918753,10.080895,5.99105896115469
"YPR082C",2.9127527350411,5.05743785414047,1.883926517,10.09963932,5.99105896115469
"YLR094C",2.9127527350411,5.05743785414047,8.236096346,9.741510613,5.99105896115469
"YOR311C",2.9127527350411,5.05743785414047,8.478086844,11.2328699,5.99105896115469
"YGR214W",2.9127527350411,5.05743785414047,9.373007055,16.28849269,8.688106798
"YIL052C",2.9127527350411,5.05743785414047,3.384360781,8.77343409700929,8.638763415
"YDR535C",2.9127527350411,5.05743785414047,6.620569266,8.77343409700929,5.99105896115469
"YJL011C",2.9127527350411,5.05743785414047,5.154416669,3.161861653,5.99105896115469
"YFR006W",2.9127527350411,5.05743785414047,9.287092405,10.10223289,5.99105896115469
"YJR052W",2.9127527350411,5.05743785414047,17.14477243,2.234421449,5.99105896115469
"YLR406C",2.9127527350411,5.05743785414047,12.23346408,8.77343409700929,8.677328366
"YGR068W-A",2.9127527350411,5.05743785414047,10.17439968,8.77343409700929,5.99105896115469
"YJL143W",2.9127527350411,5.05743785414047,2.133124493,5.792453361,5.99105896115469
"YLR128W",2.9127527350411,5.05743785414047,10.33259358,2.782699754,5.99105896115469
"YBR260C",2.9127527350411,5.05743785414047,14.11379619,4.381152985,5.99105896115469
"YFR031C-A",2.9127527350411,5.05743785414047,6.626037011,17.01376967,8.554810762
"YGR239C",2.9127527350411,5.05743785414047,42.51214963,8.77343409700929,5.99105896115469
"YML015C",2.9127527350411,5.05743785414047,48.99913104,2.17958788,5.99105896115469
"YNL282W",2.9127527350411,5.05743785414047,5.169474942,4.83652269,5.99105896115469
"YBR122C",2.9127527350411,5.05743785414047,9.430466202,9.378248815,5.99105896115469
"YDR308C",2.9127527350411,5.05743785414047,14.57307055,12.52393559,5.99105896115469
"YNL096C",2.9127527350411,5.05743785414047,10.01471607,12.64305257,7.973118563
"YCL005W-A",2.9127527350411,5.05743785414047,9.356299017,15.06771548,5.99105896115469
"YMR033W",2.9127527350411,5.05743785414047,2.261075408,11.24891053,5.99105896115469
"YCR071C",2.9127527350411,5.05743785414047,2.530411362,7.267051748,5.99105896115469
"YDL184C",2.9127527350411,5.05743785414047,1.67157726,24.36813037,7.675359803
"YPL029W",2.9127527350411,5.05743785414047,6.057537931,9.329494358,5.99105896115469
"YBR011C",2.9127527350411,5.05743785414047,4.786194017,8.920729215,5.99105896115469
"YBR181C",2.9127527350411,5.05743785414047,11.10653077,14.12967071,8.161063311
"YHR021C",2.9127527350411,5.05743785414047,7.978015168,14.59187235,7.921488856
"YNL081C",2.9127527350411,5.05743785414047,11.28461067,11.95704919,5.99105896115469
"YEL056W",2.9127527350411,5.05743785414047,1.965589588,5.437718939,5.99105896115469
"YLR340W",2.9127527350411,5.05743785414047,2.115176166,8.77343409700929,6.545506454
"YPR118W",2.9127527350411,5.05743785414047,6.596871922,4.125056658,5.99105896115469
"YLR185W",2.9127527350411,5.05743785414047,10.41300299,8.77343409700929,9.728573877
"YMR044W",2.9127527350411,5.05743785414047,6.155991795,5.576020378,5.99105896115469
"YOR096W",2.9127527350411,5.05743785414047,4.922130401,16.3073694,8.271830899
"YBR017C",2.9127527350411,5.05743785414047,2.657920719,7.978304319,5.99105896115469
"YHR199C",2.9127527350411,5.05743785414047,3.239462379,8.77343409700929,5.99105896115469
"YHR072W-A",2.9127527350411,5.05743785414047,7.281940879,18.85175392,4.763925997
"YNL078W",2.9127527350411,5.05743785414047,9.895722202,8.77343409700929,5.99105896115469
"YDR164C",2.9127527350411,5.05743785414047,10.26065724,8.77343409700929,5.99105896115469
"YKR066C",2.9127527350411,5.05743785414047,50.23080056,6.770001035,5.99105896115469
"YER177W",2.9127527350411,5.05743785414047,5.023956972,13.2946285,5.99105896115469
"YFL030W",2.9127527350411,5.05743785414047,21.72328123,5.249517099,5.99105896115469
"YPL249C-A",2.9127527350411,5.05743785414047,7.484821897,22.34084744,8.5192181
"YDL173W",2.9127527350411,5.05743785414047,5.339816452,7.205292243,5.99105896115469
"YEL066W",2.9127527350411,5.05743785414047,3.076881727,8.77343409700929,5.99105896115469
"YIL145C",2.9127527350411,5.05743785414047,11.66932519,14.9247784,3.376022299
"YHR005C-A",2.9127527350411,5.05743785414047,7.553931602,9.368339894,5.99105896115469
"YML099W-A",2.9127527350411,5.05743785414047,13.08536382,9.524374567,5.99105896115469
"YIL023C",2.9127527350411,5.05743785414047,6.81716894,8.77343409700929,5.99105896115469
"YBR152W",2.9127527350411,5.05743785414047,44.26733109,6.315459417,5.99105896115469
"YDR110W",2.9127527350411,5.05743785414047,6.29829874,3.920564622,5.99105896115469
"YMR161W",2.9127527350411,5.05743785414047,3.4256953,3.711249809,5.99105896115469
"YHR052W",2.9127527350411,5.05743785414047,1.238818801,14.94679254,5.99105896115469
"YHR134W",2.9127527350411,5.05743785414047,11.91230342,4.829613881,5.99105896115469
"YEL006W",2.9127527350411,5.05743785414047,1.219427668,14.27258921,5.99105896115469
"YBR076C-A",2.9127527350411,5.05743785414047,3.769724596,8.77343409700929,5.99105896115469
"YLR197W",2.9127527350411,5.05743785414047,5.120918963,17.12714893,8.799230823
"YEL054C",2.9127527350411,5.05743785414047,6.278783331,16.25266395,8.884197871
"YER095W",2.9127527350411,5.05743785414047,14.09003334,8.77343409700929,5.99105896115469
"YPL131W",2.9127527350411,5.05743785414047,6.69010058,15.03861423,7.784939291
"YLR283W",2.9127527350411,5.05743785414047,3.359721763,3.68397425,5.99105896115469
"YLR357W",2.9127527350411,5.05743785414047,1.602490625,5.248933926,6.957488638
"YOR150W",2.9127527350411,5.05743785414047,9.631180044,8.77343409700929,5.99105896115469
"YLR036C",2.9127527350411,5.05743785414047,10.89764239,2.554220896,5.99105896115469
"YLR447C",2.9127527350411,5.05743785414047,3.915263999,10.40408154,5.99105896115469
"YDR172W",2.9127527350411,5.05743785414047,6.903536714,13.79548197,8.266679447
