"","cluster","TF","overlap","TFtargetYes_clusterNo","clusterYes_TFtargetNo","neither","p","FDR","logFDR"
"5760","9","Gln3",0,38,40,1374,1,1,0
"5761","9","God1",0,62,40,1344,1,1,0
"5762","9","Gpb2",0,3,40,1377,1,1,0
"5763","9","Gpx2",0,3,40,1377,1,1,0
"5764","9","Grs1",0,2,40,1377,1,1,0
"5765","9","Gtr1",0,5,40,1376,1,1,0
"5766","9","Gtr2",0,1,40,1377,1,1,0
"5767","9","Gts1",0,41,40,1375,1,1,0
"5768","9","Gzf3",0,60,40,1374,1,1,0
"5769","9","H2B",0,5,40,1375,1,1,0
"5770","9","H2BK123ub",0,27,40,1371,1,1,0
"5771","9","H3",0,10,40,1375,1,1,0
"5772","9","H3K27ac",1,39,39,1364,0.680232611142322,1,0
"5773","9","H3K36me3",0,9,40,1376,1,1,0
"5774","9","H3K4me3",18,2305,22,736,0.999992021364131,1,0
"5775","9","H3K9ac",0,47,40,1361,1,1,0
"5776","9","H4K12ac",1,129,39,1344,0.973824623300325,1,0
"5777","9","Haa1",0,3,40,1377,1,1,0
"5778","9","Hac1",0,6,40,1377,1,1,0
"5779","9","Hal9",0,11,40,1376,1,1,0
"5780","9","Ham1",0,7,40,1377,1,1,0
"5781","9","Hap1",0,25,40,1372,1,1,0
"5782","9","Hap2",0,17,40,1375,1,1,0
"5783","9","Hap3",0,37,40,1371,1,1,0
"5784","9","Hap5",0,30,40,1374,1,1,0
"5785","9","Hat2",0,2,40,1377,1,1,0
"5786","9","Hch1",0,2,40,1377,1,1,0
"5787","9","Hcm1",0,1,40,1377,1,1,0
"5788","9","Hda1",0,67,40,1371,1,1,0
"5789","9","Hem2",0,17,40,1376,1,1,0
"5790","9","Hhf1",0,6,40,1375,1,1,0
"5791","9","Hhf2",0,13,40,1373,1,1,0
"5792","9","Hho1",0,8,40,1377,1,1,0
"5793","9","Hht1",0,5,40,1375,1,1,0
"5794","9","Hht2",0,2,40,1375,1,1,0
"5795","9","Hif1",0,2,40,1377,1,1,0
"5796","9","Hir1",0,30,40,1376,1,1,0
"5797","9","Hir2",0,10,40,1377,1,1,0
"5798","9","Hir3",0,5,40,1377,1,1,0
"5799","9","Hmo1",0,63,40,1356,1,1,0
"5800","9","Hms1",0,3,40,1377,1,1,0
"5801","9","Hms2",0,40,40,1374,1,1,0
"5802","9","Hmt1",0,9,40,1377,1,1,0
"5803","9","Hog1",0,2,40,1377,1,1,0
"5804","9","Hom6",0,11,40,1376,1,1,0
"5805","9","Hos1",0,6,40,1377,1,1,0
"5806","9","Hos2",0,73,40,1374,1,1,0
"5807","9","Hos3",0,4,40,1377,1,1,0
"5808","9","Hos4",0,8,40,1376,1,1,0
"5809","9","Hot1",0,13,40,1376,1,1,0
"5810","9","Hpa3",0,9,40,1377,1,1,0
"5811","9","Hpc2",0,28,40,1377,1,1,0
"5812","9","Hpr1",0,10,40,1377,1,1,0
"5813","9","Hpt1",0,2,40,1377,1,1,0
"5814","9","Hrb1",0,144,40,1367,1,1,0
"5815","9","Hrr25",0,2,40,1377,1,1,0
"5816","9","Hsf1",0,73,40,1359,1,1,0
"5817","9","Hsl7",0,8,40,1377,1,1,0
"5818","9","Hst1",0,92,40,1373,1,1,0
"5819","9","Hst3",0,27,40,1368,1,1,0
"5820","9","Hta2",0,6,40,1375,1,1,0
"5821","9","Htb2",0,6,40,1375,1,1,0
"5822","9","Htl1",0,44,40,1363,1,1,0
"5823","9","Htz1",27,3475,13,425,0.999945853895259,1,0
"5824","9","Hxk2",0,7,40,1377,1,1,0
"5825","9","Idi1",0,1,40,1377,1,1,0
"5826","9","Ies1",0,7,40,1377,1,1,0
"5827","9","Ies2",0,2,40,1377,1,1,0
"5828","9","Ies3",0,77,40,1368,1,1,0
"5829","9","Ies4",0,5,40,1377,1,1,0
"5830","9","Ies5",0,3,40,1377,1,1,0
"5831","9","Ies6",0,23,40,1375,1,1,0
"5832","9","Ifh1",0,104,40,1352,1,1,0
"5833","9","Iki1",0,6,40,1376,1,1,0
"5834","9","Iki3",0,6,40,1377,1,1,0
"5835","9","Ilv5",0,5,40,1377,1,1,0
"5836","9","Imd2",0,5,40,1377,1,1,0
"5837","9","Iml2",0,6,40,1377,1,1,0
"5838","9","Ino2",0,11,40,1376,1,1,0
"5839","9","Ino4",0,11,40,1376,1,1,0
"5840","9","Ino80",0,5,40,1377,1,1,0
"5841","9","Ioc2",0,6,40,1377,1,1,0
"5842","9","Ioc3",0,5,40,1377,1,1,0
"5843","9","Ioc4",0,8,40,1377,1,1,0
"5844","9","Irc20",0,3,40,1377,1,1,0
"5845","9","Irr1",0,4,40,1377,1,1,0
"5846","9","Isw1",0,6,40,1377,1,1,0
"5847","9","Isw2",0,3,40,1377,1,1,0
"5848","9","Itc1",0,5,40,1377,1,1,0
"5849","9","Iwr1",0,4,40,1377,1,1,0
"5850","9","Iws1",0,182,40,1356,1,1,0
"5851","9","Ixr1",0,9,40,1377,1,1,0
"5852","9","Jhd1",0,2,40,1377,1,1,0
"5853","9","Jhd2",0,5,40,1377,1,1,0
"5854","9","Kae1",0,3,40,1376,1,1,0
"5855","9","Kar2",0,3,40,1377,1,1,0
"5856","9","Kar4",0,29,40,1373,1,1,0
"5857","9","Kin28",10,2010,30,654,0.999999999995524,1,0
"5858","9","Kss1",0,5,40,1377,1,1,0
"5859","9","Kti12",0,1,40,1377,1,1,0
"5860","9","Lea1",0,48,40,1375,1,1,0
"5861","9","Leo1",0,153,40,1365,1,1,0
"5862","9","Leu3",0,9,40,1375,1,1,0
"5863","9","Lge1",0,1,40,1377,1,1,0
"5864","9","Lrg1",0,5,40,1377,1,1,0
"5865","9","Lys14",0,10,40,1374,1,1,0
"5866","9","Lys20",0,95,40,1369,1,1,0
"5867","9","Lys21",0,11,40,1377,1,1,0
"5868","9","Mac1",0,65,40,1367,1,1,0
"5869","9","Maf1",0,23,40,1377,1,1,0
"5870","9","Mal33",0,3,40,1377,1,1,0
"5871","9","Mas6",0,7,40,1377,1,1,0
"5872","9","Matalpha2",0,10,40,1376,1,1,0
"5873","9","Mbf1",0,2,40,1377,1,1,0
"5874","9","Mbp1",0,37,40,1370,1,1,0
"5875","9","Mcd1",0,9,40,1376,1,1,0
"5876","9","Mck1",0,2,40,1377,1,1,0
"5877","9","Mcm1",1,93,39,1365,0.927757809910404,1,0
"5878","9","Mcm16",0,1,40,1376,1,1,0
"5879","9","Med1",0,5,40,1376,1,1,0
"5880","9","Med11",0,47,40,1368,1,1,0
"5881","9","Med2",0,98,40,1366,1,1,0
"5882","9","Med20",0,3,40,1376,1,1,0
"5883","9","Med4",0,62,40,1371,1,1,0
"5884","9","Med6",0,71,40,1368,1,1,0
"5885","9","Med8",0,9,40,1376,1,1,0
"5886","9","Met18",0,4,40,1377,1,1,0
"5887","9","Met28",0,32,40,1373,1,1,0
"5888","9","Met30",0,1,40,1377,1,1,0
"5889","9","Met31",1,28,39,1370,0.56233262348455,1,0
"5890","9","Met32",0,11,40,1376,1,1,0
"5891","9","Met4",1,42,39,1366,0.705547219539997,1,0
"5892","9","Mft1",0,41,40,1377,1,1,0
"5893","9","Mga2",0,2,40,1377,1,1,0
"5894","9","Mif2",0,5,40,1376,1,1,0
"5895","9","Mig1",1,58,39,1372,0.810079669508868,1,0
"5896","9","Mig2",1,73,39,1372,0.874154796559388,1,0
"5897","9","Mig3",0,2,40,1375,1,1,0
"5898","9","Mlp1",0,17,40,1376,1,1,0
"5899","9","Mot1",1,348,39,1264,0.999933711375739,1,0
"5900","9","Mot2",0,3,40,1377,1,1,0
"5901","9","Mot3",0,128,40,1366,1,1,0
"5902","9","Msi1",0,4,40,1377,1,1,0
"5903","9","Msn1",0,3,40,1377,1,1,0
"5904","9","Msn2",0,7,40,1376,1,1,0
"5905","9","Msn4",0,7,40,1376,1,1,0
"5906","9","Mss11",0,12,40,1376,1,1,0
"5907","9","Mth1",0,8,40,1377,1,1,0
"5908","9","Mud1",0,52,40,1373,1,1,0
"5909","9","Mus81",0,2,40,1377,1,1,0
"5910","9","Nab2",0,29,40,1376,1,1,0
"5911","9","Naf1",0,15,40,1377,1,1,0
"5912","9","Nan1",0,2,40,1377,1,1,0
"5913","9","Nap1",0,1,40,1377,1,1,0
"5914","9","Ncb2",1,259,39,1295,0.999267995009835,1,0
"5915","9","Ncl1",0,45,40,1374,1,1,0
"5916","9","Ndd1",0,15,40,1372,1,1,0
"5917","9","Net1",0,11,40,1377,1,1,0
"5918","9","Nfi1",0,2,40,1377,1,1,0
"5919","9","Ngg1",0,46,40,1366,1,1,0
"5920","9","Nhp10",0,21,40,1374,1,1,0
"5921","9","Nhp6a",0,120,40,1351,1,1,0
"5922","9","Nkp1",0,4,40,1376,1,1,0
"5923","9","Nkp2",0,19,40,1373,1,1,0
"5924","9","Nma1",0,4,40,1377,1,1,0
"5925","9","Nnf2",0,5,40,1377,1,1,0
"5926","9","Nog2",0,1,40,1377,1,1,0
"5927","9","Nop58",0,3,40,1377,1,1,0
"5928","9","Not3",0,6,40,1377,1,1,0
"5929","9","Not5",0,6,40,1377,1,1,0
"5930","9","Npl3",0,204,40,1359,1,1,0
"5931","9","Npl6",0,1,40,1377,1,1,0
"5932","9","Nrd1",2,601,38,1273,0.999995596171742,1,0
"5933","9","Nrg1",0,10,40,1376,1,1,0
"5934","9","Nrg2",0,22,40,1375,1,1,0
"5935","9","Nrm1",0,37,40,1374,1,1,0
"5936","9","Nsa2",0,1,40,1377,1,1,0
"5937","9","Nsp1",0,8,40,1376,1,1,0
"5938","9","Nsr1",0,1,40,1377,1,1,0
"5939","9","Nup42",0,4,40,1375,1,1,0
"5940","9","Nut1",0,87,40,1367,1,1,0
"5941","9","Nut2",0,68,40,1373,1,1,0
"5942","9","Oaf3",0,7,40,1376,1,1,0
"5943","9","Orc1",1,8,39,1377,0.2266144976388,1,0
"5944","9","Orc2",0,23,40,1376,1,1,0
"5945","9","Orc4",0,34,40,1376,1,1,0
"5946","9","Orc5",0,22,40,1377,1,1,0
"5947","9","Orc6",0,29,40,1375,1,1,0
"5948","9","Otu1",0,3,40,1377,1,1,0
"5949","9","Paf1",0,119,40,1373,1,1,0
"5950","9","Pap1",0,160,40,1351,1,1,0
"5951","9","Pat1",0,8,40,1377,1,1,0
"5952","9","Pcf11",2,480,38,1273,0.999950046061532,1,0
"5953","9","Pcl9",0,7,40,1375,1,1,0
"5954","9","Pct1",0,1,40,1377,1,1,0
"5955","9","Pdc1",0,2,40,1376,1,1,0
"5956","9","Pdr1",0,59,40,1370,1,1,0
"5957","9","Pdr3",0,17,40,1375,1,1,0
"5958","9","Pgd1",0,52,40,1370,1,1,0
"5959","9","Phd1",1,57,39,1371,0.804991849818695,1,0
"5960","9","Pho2",0,5,40,1377,1,1,0
"5961","9","Pho23",0,7,40,1377,1,1,0
"5962","9","Pho4",0,1,40,1377,1,1,0
"5963","9","Pho80",0,5,40,1377,1,1,0
"5964","9","Pho85",0,5,40,1377,1,1,0
"5965","9","Pip2",0,7,40,1377,1,1,0
"5966","9","Plo1",0,2,40,1377,1,1,0
"5967","9","Plo2",0,8,40,1377,1,1,0
"5968","9","Plp1",0,7,40,1377,1,1,0
"5969","9","Pnc1",0,1,40,1377,1,1,0
"5970","9","Png1",0,7,40,1377,1,1,0
"5971","9","Pob3",0,288,40,1320,1,1,0
"5972","9","Pog1",0,3,40,1377,1,1,0
"5973","9","Pol1",0,1,40,1377,1,1,0
"5974","9","Pol2",0,3,40,1377,1,1,0
"5975","9","Pop2",0,6,40,1377,1,1,0
"5976","9","Pre2",0,2,40,1377,1,1,0
"5977","9","Pre8",0,3,40,1377,1,1,0
"5978","9","Prp4",0,29,40,1376,1,1,0
"5979","9","Prp45",0,32,40,1376,1,1,0
"5980","9","Prp46",0,32,40,1376,1,1,0
"5981","9","Prr2",0,1,40,1377,1,1,0
"5982","9","Pta1",0,1,40,1377,1,1,0
"5983","9","Ptc3",0,2,40,1377,1,1,0
"5984","9","Pub1",0,26,40,1376,1,1,0
"5985","9","Pup1",0,9,40,1377,1,1,0
"5986","9","Pus4",0,2,40,1377,1,1,0
"5987","9","Put3",0,19,40,1376,1,1,0
"5988","9","Pwp1",0,2,40,1377,1,1,0
"5989","9","Pzf1",0,4,40,1377,1,1,0
"5990","9","Qri1",0,3,40,1377,1,1,0
"5991","9","Qri8",0,7,40,1377,1,1,0
"5992","9","Rad3",6,2123,34,629,1,1,0
"5993","9","Rad30",0,2,40,1377,1,1,0
"5994","9","Rad50",0,3,40,1377,1,1,0
"5995","9","Rad51",0,3,40,1377,1,1,0
"5996","9","Rad54",0,2,40,1377,1,1,0
"5997","9","Rad55",0,4,40,1377,1,1,0
"5998","9","Rad6",0,48,40,1376,1,1,0
"5999","9","Rad9",0,17,40,1377,1,1,0
"6000","9","Rap1",0,95,40,1357,1,1,0
"6001","9","Rco1",0,2,40,1377,1,1,0
"6002","9","Rcs1",0,35,40,1370,1,1,0
"6003","9","Rdr1",0,2,40,1376,1,1,0
"6004","9","Rds2",0,4,40,1377,1,1,0
"6005","9","Reb1",2,318,38,1291,0.998261688067838,1,0
"6006","9","Ref2",1,381,39,1304,0.999960678868538,1,0
"6007","9","Reg1",0,3,40,1376,1,1,0
"6008","9","Ret1",0,28,40,1376,1,1,0
"6009","9","Rfa1",0,6,40,1377,1,1,0
"6010","9","Rfc1",0,7,40,1377,1,1,0
"6011","9","Rfc5",0,8,40,1377,1,1,0
"6012","9","Rfm1",0,1,40,1377,1,1,0
"6013","9","Rfx1",0,14,40,1376,1,1,0
"6014","9","Rgm1",0,40,40,1375,1,1,0
"6015","9","Rgr1",0,85,40,1364,1,1,0
"6016","9","Rgt1",0,12,40,1376,1,1,0
"6017","9","Rhr2",0,1,40,1377,1,1,0
"6018","9","Rib1",0,1,40,1377,1,1,0
"6019","9","Rif1",0,21,40,1376,1,1,0
"6020","9","Rif2",0,35,40,1373,1,1,0
"6021","9","Rim101",0,4,40,1377,1,1,0
"6022","9","RIM20",0,5,40,1377,1,1,0
"6023","9","Rio2",0,5,40,1377,1,1,0
"6024","9","Rlf2",0,6,40,1377,1,1,0
"6025","9","Rlm1",0,20,40,1375,1,1,0
"6026","9","Rlr1",0,13,40,1377,1,1,0
"6027","9","Rms1",0,1,40,1377,1,1,0
"6028","9","Rna14",5,558,35,1240,0.998175905795321,1,0
"6029","9","Rox1",0,62,40,1371,1,1,0
"6030","9","Rox3",0,51,40,1367,1,1,0
"6031","9","Rpa12",0,12,40,1377,1,1,0
"6032","9","Rpa135",0,8,40,1377,1,1,0
"6033","9","Rpa14",0,6,40,1377,1,1,0
"6034","9","Rpa190",0,8,40,1377,1,1,0
"6035","9","Rpa34",0,6,40,1377,1,1,0
"6036","9","Rpa43",0,2,40,1377,1,1,0
"6037","9","Rpa49",0,2,40,1377,1,1,0
"6038","9","RPB11",0,480,40,1265,1,1,0
"6039","9","Rpb2",2,644,38,1218,0.999998891019144,1,0
"6040","9","Rpb3",5,893,35,1145,0.999995587311949,1,0
"6041","9","Rpb4",1,565,39,1249,0.999999610475477,1,0
"6042","9","Rpb7",0,587,40,1216,1,1,0
"6043","9","Rpb9",0,494,40,1261,1,1,0
"6044","9","Rpc17",0,24,40,1377,1,1,0
"6045","9","Rpc19",0,38,40,1377,1,1,0
"6046","9","Rpc25",0,33,40,1377,1,1,0
"6047","9","Rpc31",0,3,40,1377,1,1,0
"6048","9","Rpc34",0,30,40,1376,1,1,0
"6049","9","Rpc37",0,33,40,1375,1,1,0
"6050","9","RPC40",0,13,40,1377,1,1,0
"6051","9","Rpc53",0,15,40,1377,1,1,0
"6052","9","Rpc82",0,4,40,1377,1,1,0
"6053","9","Rpd3",0,14,40,1376,1,1,0
"6054","9","Rph1",0,19,40,1376,1,1,0
"6055","9","Rpn11",0,6,40,1377,1,1,0
"6056","9","Rpn4",0,41,40,1362,1,1,0
"6057","9","Rpo21",0,253,40,1330,1,1,0
"6058","9","Rpo31",0,32,40,1375,1,1,0
"6059","9","Rrd1",0,26,40,1375,1,1,0
"6060","9","Rrn10",0,9,40,1377,1,1,0
"6061","9","Rrn11",0,6,40,1377,1,1,0
"6062","9","Rrn5",0,4,40,1377,1,1,0
"6063","9","Rrn6",0,9,40,1377,1,1,0
"6064","9","Rrn7",0,5,40,1377,1,1,0
"6065","9","Rrn9",0,7,40,1377,1,1,0
"6066","9","Rrp4",0,2,40,1377,1,1,0
"6067","9","Rrp42",0,1,40,1377,1,1,0
"6068","9","Rsc1",0,157,40,1344,1,1,0
"6069","9","Rsc3",0,66,40,1366,1,1,0
"6070","9","Rsc30",0,1,40,1377,1,1,0
"6071","9","RSC4",0,3,40,1377,1,1,0
"6072","9","Rsc58",0,40,40,1369,1,1,0
"6073","9","Rsc6",0,15,40,1373,1,1,0
"6074","9","Rsc8",0,50,40,1366,1,1,0
"6075","9","Rsc9",0,14,40,1374,1,1,0
"6076","9","Rsp5",0,6,40,1377,1,1,0
"6077","9","Rtf1",0,80,40,1375,1,1,0
"6078","9","Rtg1",0,12,40,1375,1,1,0
"6079","9","Rtg2",0,1,40,1377,1,1,0
"6080","9","Rtg3",0,16,40,1375,1,1,0
"6081","9","Rtr1",0,43,40,1374,1,1,0
"6082","9","Rts2",0,7,40,1377,1,1,0
"6083","9","Rtt102",0,10,40,1376,1,1,0
"6084","9","Rtt103",1,180,39,1338,0.993308023536454,1,0
"6085","9","Rtt106",0,3,40,1377,1,1,0
"6086","9","Rtt109",0,1,40,1377,1,1,0
"6087","9","Rvb1",0,355,40,1249,1,1,0
"6088","9","Rvb2",0,3,40,1377,1,1,0
"6089","9","Rxt1",0,26,40,1374,1,1,0
"6090","9","Rxt2",0,51,40,1369,1,1,0
"6091","9","Rxt3",0,29,40,1374,1,1,0
"6092","9","Sap30",0,16,40,1377,1,1,0
"6093","9","Sas2",0,1,40,1377,1,1,0
"6094","9","Sas3",0,4,40,1377,1,1,0
"6095","9","Sas4",0,1,40,1377,1,1,0
"6096","9","Sas5",0,4,40,1377,1,1,0
"6097","9","Scc2",0,12,40,1376,1,1,0
"6098","9","Scc4",0,10,40,1377,1,1,0
"6099","9","Sda1",0,3,40,1377,1,1,0
"6100","9","Sdc1",0,55,40,1375,1,1,0
"6101","9","Sds3",0,7,40,1377,1,1,0
"6102","9","Sen1",0,282,40,1329,1,1,0
"6103","9","Ser2",0,1,40,1377,1,1,0
"6104","9","Set1",0,106,40,1374,1,1,0
"6105","9","Set2",0,14,40,1376,1,1,0
"6106","9","Set3",0,87,40,1373,1,1,0
"6107","9","Set5",0,19,40,1376,1,1,0
"6108","9","Sfh1",0,24,40,1371,1,1,0
"6109","9","Sfl1",1,25,39,1375,0.522394157264379,1,0
"6110","9","Sfp1",0,47,40,1358,1,1,0
"6111","9","Sgf11",0,143,40,1343,1,1,0
"6112","9","Sgf29",0,207,40,1328,1,1,0
"6113","9","Sgf73",0,192,40,1329,1,1,0
"6114","9","Sgv1",0,121,40,1370,1,1,0
"6115","9","Shg1",0,73,40,1373,1,1,0
"6116","9","Sif2",0,58,40,1375,1,1,0
"6117","9","Sin3",0,13,40,1376,1,1,0
"6118","9","Sin4",0,58,40,1369,1,1,0
"6119","9","Sip3",0,2,40,1377,1,1,0
"6120","9","Sip4",0,1,40,1377,1,1,0
"6121","9","Sir2",0,23,40,1376,1,1,0
"6122","9","Sir3",0,51,40,1376,1,1,0
"6123","9","Sir4",0,28,40,1376,1,1,0
"6124","9","Ski6",0,2,40,1377,1,1,0
"6125","9","Skn7",0,15,40,1376,1,1,0
"6126","9","Sko1",0,43,40,1374,1,1,0
"6127","9","Skp1",0,2,40,1375,1,1,0
"6128","9","Sks1",0,1,40,1377,1,1,0
"6129","9","Smc1",0,15,40,1374,1,1,0
"6130","9","Smc3",0,93,40,1359,1,1,0
"6131","9","Smc4",0,12,40,1375,1,1,0
"6132","9","Smd1",0,107,40,1373,1,1,0
"6133","9","Smt3",0,2,40,1377,1,1,0
"6134","9","Snf1",0,1,40,1377,1,1,0
"6135","9","Snf11",0,19,40,1375,1,1,0
"6136","9","Snf2",0,96,40,1368,1,1,0
"6137","9","Snf4",0,6,40,1377,1,1,0
"6138","9","Snf6",0,73,40,1368,1,1,0
"6139","9","Snf7",0,3,40,1377,1,1,0
"6140","9","Snf8",0,3,40,1377,1,1,0
"6141","9","Snt1",0,4,40,1377,1,1,0
"6142","9","Snt2",1,13,39,1377,0.329031305330861,1,0
"6143","9","Sod1",0,3,40,1377,1,1,0
"6144","9","Soh1",0,58,40,1368,1,1,0
"6145","9","Sok2",1,84,39,1369,0.907154152498119,1,0
"6146","9","Spp1",0,117,40,1371,1,1,0
"6147","9","Spt10",0,4,40,1377,1,1,0
"6148","9","Spt15",4,1055,36,985,0.999999996118027,1,0
"6149","9","Spt16",1,497,39,1281,0.999997668314166,1,0
"6150","9","Spt2",0,203,40,1357,1,1,0
"6151","9","Spt20",0,29,40,1373,1,1,0
"6152","9","Spt21",0,24,40,1376,1,1,0
"6153","9","Spt23",0,34,40,1372,1,1,0
"6154","9","Spt3",0,74,40,1359,1,1,0
"6155","9","Spt4",0,364,40,1314,1,1,0
"6156","9","Spt5",1,597,39,1251,0.999999800988976,1,0
"6157","9","Spt6",0,482,40,1281,1,1,0
"6158","9","Spt7",1,286,39,1301,0.99961692740719,1,0
"6159","9","Spt8",0,13,40,1375,1,1,0
"6160","9","Srb2",0,6,40,1377,1,1,0
"6161","9","Srb4",0,67,40,1369,1,1,0
"6162","9","Srb5",0,47,40,1370,1,1,0
"6163","9","Srb6",0,41,40,1371,1,1,0
"6164","9","Srb8",0,24,40,1373,1,1,0
"6165","9","Srd1",0,1,40,1377,1,1,0
"6166","9","Srm1",0,4,40,1377,1,1,0
"6167","9","Ssa1",0,3,40,1377,1,1,0
"6168","9","Ssl1",7,1804,33,736,0.999999999999577,1,0
"6169","9","Ssl2",13,2678,27,457,0.999999999999994,1,0
"6170","9","Ssn2",0,16,40,1374,1,1,0
"6171","9","Ssn3",0,7,40,1375,1,1,0
"6172","9","Ssn8",0,30,40,1371,1,1,0
"6173","9","Stb1",0,11,40,1375,1,1,0
"6174","9","Stb2",0,3,40,1376,1,1,0
"6175","9","Stb3",0,50,40,1361,1,1,0
"6176","9","Stb4",0,22,40,1376,1,1,0
"6177","9","Stb5",0,36,40,1369,1,1,0
"6178","9","Stb6",0,4,40,1377,1,1,0
"6179","9","Ste12",0,49,40,1372,1,1,0
"6180","9","Sth1",0,9,40,1375,1,1,0
"6181","9","Stm1",0,1,40,1377,1,1,0
"6182","9","Stp1",0,32,40,1374,1,1,0
"6183","9","Stp2",0,48,40,1374,1,1,0
"6184","9","Stp4",0,17,40,1377,1,1,0
"6185","9","Sua7",34,3999,6,173,0.998738320387017,1,0
"6186","9","Sub1",0,584,40,1210,1,1,0
"6187","9","Sum1",0,76,40,1373,1,1,0
"6188","9","Sut1",1,47,39,1373,0.742226345482143,1,0
"6189","9","Suv3",0,8,40,1377,1,1,0
"6190","9","Swc7",0,143,40,1322,1,1,0
"6191","9","Swd1",0,70,40,1373,1,1,0
"6192","9","Swd2",0,74,40,1367,1,1,0
"6193","9","Swd3",0,20,40,1377,1,1,0
"6194","9","Swi1",0,73,40,1367,1,1,0
"6195","9","Swi3",0,106,40,1361,1,1,0
"6196","9","Swi4",0,68,40,1362,1,1,0
"6197","9","Swi5",0,14,40,1376,1,1,0
"6198","9","Swi6",0,62,40,1369,1,1,0
"6199","9","Swr1",0,124,40,1334,1,1,0
"6200","9","Taf1",0,157,40,1310,1,1,0
"6201","9","Taf10",0,228,40,1281,1,1,0
"6202","9","Taf11",0,121,40,1321,1,1,0
"6203","9","Taf12",0,217,40,1288,1,1,0
"6204","9","Taf13",0,173,40,1300,1,1,0
"6205","9","Taf14",0,142,40,1315,1,1,0
"6206","9","Taf2",1,597,39,1136,0.999999943235516,1,0
"6207","9","Taf3",0,546,40,1181,1,1,0
"6208","9","Taf4",0,261,40,1272,1,1,0
"6209","9","Taf5",0,175,40,1301,1,1,0
"6210","9","Taf6",0,182,40,1297,1,1,0
"6211","9","TAF7",0,202,40,1303,1,1,0
"6212","9","Taf8",0,272,40,1262,1,1,0
"6213","9","Taf9",0,234,40,1280,1,1,0
"6214","9","Tap42",0,4,40,1376,1,1,0
"6215","9","Tbf1",0,61,40,1359,1,1,0
"6216","9","Tbs1",0,6,40,1377,1,1,0
"6217","9","Tda9",0,53,40,1371,1,1,0
"6218","9","Tea1",0,11,40,1375,1,1,0
"6219","9","Tec1",0,3,40,1377,1,1,0
"6220","9","Tel2",0,4,40,1377,1,1,0
"6221","9","TFA1",12,2220,28,552,0.999999999998339,1,0
"6222","9","Tfa2",20,3200,20,321,0.999999999994622,1,0
"6223","9","Tfb1",4,1147,36,930,0.999999999699465,1,0
"6224","9","Tfb2",4,1357,36,858,0.99999999999794,1,0
"6225","9","Tfb3",9,1657,31,750,0.99999999961938,1,0
"6226","9","Tfb4",16,3046,24,362,0.999999999999993,1,0
"6227","9","Tfb6",0,1,40,1377,1,1,0
"6228","9","TFC1",0,25,40,1375,1,1,0
"6229","9","Tfc3",0,24,40,1375,1,1,0
"6230","9","Tfc4",0,15,40,1376,1,1,0
"6231","9","TFC6",0,20,40,1376,1,1,0
"6232","9","Tfc7",0,23,40,1375,1,1,0
"6233","9","Tfc8",0,27,40,1375,1,1,0
"6234","9","Tfg1",14,2647,26,443,0.999999999999949,1,0
"6235","9","Tfg2",0,4,40,1377,1,1,0
"6236","9","Thi3",0,6,40,1377,1,1,0
"6237","9","Tho1",0,18,40,1376,1,1,0
"6238","9","Thp2",0,29,40,1377,1,1,0
"6239","9","Tma46",0,9,40,1377,1,1,0
"6240","9","TOA1",2,1074,38,975,0.999999999991942,1,0
"6241","9","Tod6",0,4,40,1377,1,1,0
"6242","9","Tom1",0,1,40,1377,1,1,0
"6243","9","TOP1",0,49,40,1377,1,1,0
"6244","9","Top2",0,8,40,1377,1,1,0
"6245","9","Top3",0,2,40,1377,1,1,0
"6246","9","Tor1",0,4,40,1377,1,1,0
"6247","9","Tos4",0,3,40,1377,1,1,0
"6248","9","Tpd3",0,3,40,1377,1,1,0
"6249","9","Tpk1",0,87,40,1372,1,1,0
"6250","9","Tpk2",0,9,40,1375,1,1,0
"6251","9","Tpk3",0,4,40,1377,1,1,0
"6252","9","Tra1",0,11,40,1374,1,1,0
"6253","9","Trm1",0,3,40,1377,1,1,0
"6254","9","Trp5",0,7,40,1377,1,1,0
"6255","9","Tup1",1,73,39,1371,0.874337494443381,1,0
"6256","9","Uaf30",0,10,40,1377,1,1,0
"6257","9","Uba2",0,8,40,1377,1,1,0
"6258","9","Ubc13",0,1,40,1377,1,1,0
"6259","9","Ubp12",0,14,40,1375,1,1,0
"6260","9","Ubp8",2,148,38,1342,0.916570225560588,1,0
"6261","9","Uga3",0,3,40,1377,1,1,0
"6262","9","Ume1",0,110,40,1364,1,1,0
"6263","9","Ume6",1,95,39,1361,0.932073072209132,1,0
"6264","9","Ung1",0,4,40,1377,1,1,0
"6265","9","Upc2",0,7,40,1377,1,1,0
"6266","9","Ura4",0,4,40,1376,1,1,0
"6267","9","Urc2",0,20,40,1375,1,1,0
"6268","9","Ure2",0,2,40,1377,1,1,0
"6269","9","Uth1",0,4,40,1377,1,1,0
"6270","9","Utp10",0,1,40,1377,1,1,0
"6271","9","Utp15",0,6,40,1377,1,1,0
"6272","9","Utp5",0,5,40,1377,1,1,0
"6273","9","Utp8",0,1,40,1377,1,1,0
"6274","9","Utp9",0,8,40,1376,1,1,0
"6275","9","Vid21",0,24,40,1365,1,1,0
"6276","9","Vid22",0,37,40,1369,1,1,0
"6277","9","Vid27",0,53,40,1374,1,1,0
"6278","9","Vps36",0,6,40,1375,1,1,0
